ra,dec,total,valid,freq
141.0,79.0,25.0,0.0,0.0
141.0,80.0,11.0,1.0,0.09090909090909091
141.0,81.0,17.0,2.0,0.11764705882352941
141.0,82.0,25.0,7.0,0.28
141.0,83.0,12.0,6.0,0.5
141.0,84.0,14.0,4.0,0.2857142857142857
141.0,85.0,13.0,2.0,0.15384615384615385
141.0,86.0,8.0,0.0,0.0
141.0,87.0,11.0,4.0,0.36363636363636365
141.0,88.0,8.0,0.0,0.0
141.0,89.0,4.0,1.0,0.25
141.0,90.0,15.0,2.0,0.13333333333333333
141.0,91.0,4.0,0.0,0.0
141.0,92.0,3.0,1.0,0.3333333333333333
141.0,93.0,5.0,1.0,0.2
141.0,94.0,10.0,3.0,0.3
141.0,95.0,8.0,1.0,0.125
141.0,96.0,2.0,0.0,0.0
141.0,97.0,3.0,0.0,0.0
141.0,98.0,2.0,0.0,0.0
141.0,99.0,2.0,0.0,0.0
142,0,0,0,0
142.0,1.0,1.0,0.0,0.0
142.0,2.0,1.0,0.0,0.0
142.0,3.0,5.0,0.0,0.0
142,4,0,0,0
142.0,5.0,4.0,0.0,0.0
142.0,6.0,2.0,0.0,0.0
142.0,7.0,1.0,0.0,0.0
142.0,8.0,3.0,0.0,0.0
142.0,9.0,4.0,1.0,0.25
142.0,10.0,2.0,0.0,0.0
142.0,11.0,1.0,0.0,0.0
142.0,12.0,3.0,0.0,0.0
142.0,13.0,5.0,0.0,0.0
142.0,14.0,3.0,0.0,0.0
142.0,15.0,5.0,0.0,0.0
142.0,16.0,8.0,2.0,0.25
142.0,17.0,9.0,2.0,0.2222222222222222
142.0,18.0,11.0,1.0,0.09090909090909091
142.0,19.0,12.0,1.0,0.08333333333333333
142.0,20.0,10.0,2.0,0.2
142.0,21.0,34.0,1.0,0.029411764705882353
142.0,22.0,63.0,13.0,0.20634920634920634
142.0,23.0,38.0,11.0,0.2894736842105263
142.0,24.0,70.0,15.0,0.21428571428571427
142.0,25.0,49.0,10.0,0.20408163265306123
142.0,26.0,55.0,11.0,0.2
142.0,27.0,79.0,13.0,0.16455696202531644
142.0,28.0,75.0,13.0,0.17333333333333334
142.0,29.0,88.0,5.0,0.056818181818181816
142.0,30.0,55.0,13.0,0.23636363636363636
142.0,31.0,65.0,2.0,0.03076923076923077
142.0,32.0,108.0,10.0,0.09259259259259259
142.0,33.0,77.0,10.0,0.12987012987012986
142.0,34.0,67.0,10.0,0.14925373134328357
142.0,35.0,101.0,15.0,0.1485148514851485
142.0,36.0,82.0,23.0,0.2804878048780488
142.0,37.0,80.0,17.0,0.2125
142.0,38.0,110.0,11.0,0.1
142.0,39.0,115.0,18.0,0.1565217391304348
142.0,40.0,130.0,19.0,0.14615384615384616
142.0,41.0,109.0,15.0,0.13761467889908258
142.0,42.0,93.0,15.0,0.16129032258064516
142.0,43.0,104.0,14.0,0.1346153846153846
142.0,44.0,85.0,5.0,0.058823529411764705
142.0,45.0,88.0,9.0,0.10227272727272728
142.0,46.0,102.0,13.0,0.12745098039215685
142.0,47.0,113.0,15.0,0.13274336283185842
142.0,48.0,85.0,11.0,0.12941176470588237
142.0,49.0,97.0,15.0,0.15463917525773196
142.0,50.0,104.0,11.0,0.10576923076923077
142.0,51.0,105.0,19.0,0.18095238095238095
142.0,52.0,73.0,11.0,0.1506849315068493
142.0,53.0,112.0,10.0,0.08928571428571429
142.0,54.0,48.0,9.0,0.1875
142.0,55.0,41.0,2.0,0.04878048780487805
142.0,56.0,45.0,9.0,0.2
142.0,57.0,30.0,5.0,0.16666666666666666
142.0,58.0,28.0,2.0,0.07142857142857142
142.0,59.0,21.0,0.0,0.0
142.0,60.0,26.0,1.0,0.038461538461538464
142.0,61.0,16.0,1.0,0.0625
142.0,62.0,16.0,1.0,0.0625
142.0,63.0,31.0,4.0,0.12903225806451613
142.0,64.0,18.0,1.0,0.05555555555555555
142.0,65.0,13.0,2.0,0.15384615384615385
142.0,66.0,21.0,0.0,0.0
142.0,67.0,10.0,1.0,0.1
142.0,68.0,13.0,1.0,0.07692307692307693
142.0,69.0,21.0,1.0,0.047619047619047616
142.0,70.0,13.0,0.0,0.0
142.0,71.0,7.0,2.0,0.2857142857142857
142.0,72.0,13.0,1.0,0.07692307692307693
142.0,73.0,17.0,0.0,0.0
142.0,74.0,12.0,0.0,0.0
142.0,75.0,9.0,0.0,0.0
142.0,76.0,19.0,1.0,0.05263157894736842
142.0,77.0,9.0,1.0,0.1111111111111111
142.0,78.0,7.0,2.0,0.2857142857142857
142.0,79.0,11.0,0.0,0.0
142.0,80.0,9.0,1.0,0.1111111111111111
142.0,81.0,11.0,1.0,0.09090909090909091
142.0,82.0,10.0,1.0,0.1
142.0,83.0,8.0,0.0,0.0
142.0,84.0,8.0,1.0,0.125
142.0,85.0,9.0,2.0,0.2222222222222222
142.0,86.0,8.0,1.0,0.125
142.0,87.0,3.0,0.0,0.0
142.0,88.0,2.0,0.0,0.0
142.0,89.0,5.0,1.0,0.2
142.0,90.0,1.0,0.0,0.0
142.0,91.0,2.0,0.0,0.0
142.0,92.0,1.0,1.0,1.0
142.0,93.0,4.0,1.0,0.25
142,94,0,0,0
142.0,95.0,9.0,1.0,0.1111111111111111
142.0,96.0,2.0,0.0,0.0
142.0,97.0,1.0,0.0,0.0
142.0,98.0,2.0,0.0,0.0
142.0,99.0,2.0,0.0,0.0
143,0,0,0,0
143.0,1.0,1.0,0.0,0.0
143.0,2.0,1.0,0.0,0.0
143.0,3.0,1.0,0.0,0.0
143,4,0,0,0
143.0,5.0,1.0,0.0,0.0
143.0,6.0,5.0,1.0,0.2
143.0,7.0,4.0,0.0,0.0
143.0,8.0,4.0,2.0,0.5
143.0,9.0,4.0,1.0,0.25
143.0,10.0,4.0,1.0,0.25
143.0,11.0,4.0,1.0,0.25
143.0,12.0,3.0,1.0,0.3333333333333333
143.0,13.0,6.0,0.0,0.0
143.0,14.0,5.0,0.0,0.0
143.0,15.0,5.0,1.0,0.2
143.0,16.0,12.0,0.0,0.0
143.0,17.0,9.0,0.0,0.0
143.0,18.0,6.0,0.0,0.0
143.0,19.0,7.0,0.0,0.0
143.0,20.0,13.0,0.0,0.0
143.0,21.0,47.0,2.0,0.0425531914893617
143.0,22.0,51.0,8.0,0.1568627450980392
143.0,23.0,42.0,17.0,0.40476190476190477
143.0,24.0,45.0,10.0,0.2222222222222222
143.0,25.0,44.0,12.0,0.2727272727272727
143.0,26.0,42.0,8.0,0.19047619047619047
143.0,27.0,53.0,11.0,0.20754716981132076
143.0,28.0,60.0,10.0,0.16666666666666666
143.0,29.0,84.0,6.0,0.07142857142857142
143.0,30.0,64.0,9.0,0.140625
143.0,31.0,70.0,6.0,0.08571428571428572
143.0,32.0,82.0,17.0,0.2073170731707317
143.0,33.0,84.0,7.0,0.08333333333333333
143.0,34.0,72.0,12.0,0.16666666666666666
143.0,35.0,88.0,21.0,0.23863636363636365
143.0,36.0,94.0,7.0,0.07446808510638298
143.0,37.0,75.0,14.0,0.18666666666666668
143.0,38.0,78.0,9.0,0.11538461538461539
143.0,39.0,83.0,5.0,0.060240963855421686
143.0,40.0,92.0,9.0,0.09782608695652174
143.0,41.0,84.0,14.0,0.16666666666666666
143.0,42.0,53.0,13.0,0.24528301886792453
143.0,43.0,97.0,16.0,0.16494845360824742
143.0,44.0,85.0,17.0,0.2
143.0,45.0,69.0,13.0,0.18840579710144928
143.0,46.0,90.0,12.0,0.13333333333333333
143.0,47.0,83.0,7.0,0.08433734939759036
143.0,48.0,66.0,11.0,0.16666666666666666
143.0,49.0,54.0,7.0,0.12962962962962962
143.0,50.0,62.0,5.0,0.08064516129032258
143.0,51.0,52.0,5.0,0.09615384615384616
143.0,52.0,26.0,3.0,0.11538461538461539
143.0,53.0,28.0,5.0,0.17857142857142858
143.0,54.0,30.0,6.0,0.2
143.0,55.0,19.0,1.0,0.05263157894736842
143.0,56.0,12.0,1.0,0.08333333333333333
143.0,57.0,13.0,1.0,0.07692307692307693
143.0,58.0,21.0,2.0,0.09523809523809523
143.0,59.0,14.0,0.0,0.0
143.0,60.0,10.0,0.0,0.0
143.0,61.0,17.0,0.0,0.0
143.0,62.0,7.0,0.0,0.0
143.0,63.0,15.0,3.0,0.2
143.0,64.0,17.0,1.0,0.058823529411764705
143.0,65.0,15.0,1.0,0.06666666666666667
143.0,66.0,13.0,1.0,0.07692307692307693
143.0,67.0,12.0,1.0,0.08333333333333333
143.0,68.0,12.0,0.0,0.0
143.0,69.0,16.0,3.0,0.1875
143.0,70.0,16.0,0.0,0.0
143.0,71.0,13.0,2.0,0.15384615384615385
143.0,72.0,14.0,2.0,0.14285714285714285
143.0,73.0,12.0,2.0,0.16666666666666666
143.0,74.0,12.0,0.0,0.0
143.0,75.0,9.0,1.0,0.1111111111111111
143.0,76.0,10.0,0.0,0.0
143.0,77.0,8.0,1.0,0.125
143.0,78.0,9.0,1.0,0.1111111111111111
143.0,79.0,2.0,1.0,0.5
143.0,80.0,10.0,0.0,0.0
143.0,81.0,5.0,0.0,0.0
143.0,82.0,5.0,1.0,0.2
143.0,83.0,5.0,0.0,0.0
143.0,84.0,12.0,1.0,0.08333333333333333
143.0,85.0,11.0,0.0,0.0
143.0,86.0,11.0,1.0,0.09090909090909091
143.0,87.0,6.0,0.0,0.0
143.0,88.0,6.0,0.0,0.0
143.0,89.0,5.0,1.0,0.2
143.0,90.0,7.0,1.0,0.14285714285714285
143.0,91.0,4.0,0.0,0.0
143.0,92.0,2.0,0.0,0.0
143.0,93.0,4.0,2.0,0.5
143.0,94.0,2.0,1.0,0.5
143.0,95.0,4.0,0.0,0.0
143,96,0,0,0
143.0,97.0,2.0,0.0,0.0
143.0,98.0,2.0,0.0,0.0
143.0,99.0,2.0,0.0,0.0
144.0,0.0,3.0,0.0,0.0
144.0,1.0,1.0,0.0,0.0
144,2,0,0,0
144.0,3.0,2.0,0.0,0.0
144.0,4.0,1.0,0.0,0.0
144.0,5.0,1.0,0.0,0.0
144.0,6.0,2.0,0.0,0.0
144.0,7.0,2.0,0.0,0.0
144.0,8.0,4.0,0.0,0.0
144.0,9.0,5.0,1.0,0.2
144.0,10.0,6.0,0.0,0.0
144.0,11.0,5.0,1.0,0.2
144.0,12.0,6.0,0.0,0.0
144.0,13.0,6.0,0.0,0.0
144.0,14.0,7.0,2.0,0.2857142857142857
144.0,15.0,3.0,0.0,0.0
144.0,16.0,9.0,1.0,0.1111111111111111
144.0,17.0,3.0,0.0,0.0
144.0,18.0,9.0,0.0,0.0
144.0,19.0,7.0,1.0,0.14285714285714285
144.0,20.0,7.0,0.0,0.0
144.0,21.0,35.0,2.0,0.05714285714285714
144.0,22.0,59.0,4.0,0.06779661016949153
144.0,23.0,44.0,16.0,0.36363636363636365
144.0,24.0,56.0,10.0,0.17857142857142858
144.0,25.0,61.0,4.0,0.06557377049180328
144.0,26.0,60.0,10.0,0.16666666666666666
144.0,27.0,57.0,10.0,0.17543859649122806
144.0,28.0,63.0,18.0,0.2857142857142857
144.0,29.0,83.0,6.0,0.07228915662650602
144.0,30.0,63.0,11.0,0.1746031746031746
144.0,31.0,74.0,8.0,0.10810810810810811
144.0,32.0,61.0,6.0,0.09836065573770492
144.0,33.0,75.0,15.0,0.2
144.0,34.0,53.0,5.0,0.09433962264150944
144.0,35.0,60.0,12.0,0.2
144.0,36.0,70.0,7.0,0.1
144.0,37.0,55.0,9.0,0.16363636363636364
144.0,38.0,89.0,10.0,0.11235955056179775
144.0,39.0,84.0,9.0,0.10714285714285714
144.0,40.0,67.0,12.0,0.1791044776119403
144.0,41.0,60.0,6.0,0.1
144.0,42.0,61.0,12.0,0.19672131147540983
144.0,43.0,73.0,13.0,0.1780821917808219
144.0,44.0,56.0,7.0,0.125
144.0,45.0,71.0,15.0,0.2112676056338028
144.0,46.0,57.0,10.0,0.17543859649122806
144.0,47.0,36.0,3.0,0.08333333333333333
144.0,48.0,54.0,1.0,0.018518518518518517
144.0,49.0,29.0,0.0,0.0
144.0,50.0,24.0,2.0,0.08333333333333333
144.0,51.0,25.0,0.0,0.0
144.0,52.0,21.0,2.0,0.09523809523809523
144.0,53.0,18.0,2.0,0.1111111111111111
144.0,54.0,24.0,0.0,0.0
144.0,55.0,19.0,2.0,0.10526315789473684
144.0,56.0,22.0,1.0,0.045454545454545456
144.0,57.0,32.0,2.0,0.0625
144.0,58.0,7.0,0.0,0.0
144.0,59.0,11.0,1.0,0.09090909090909091
144.0,60.0,15.0,2.0,0.13333333333333333
144.0,61.0,13.0,3.0,0.23076923076923078
144.0,62.0,15.0,1.0,0.06666666666666667
144.0,63.0,11.0,0.0,0.0
144.0,64.0,15.0,1.0,0.06666666666666667
144.0,65.0,12.0,0.0,0.0
144.0,66.0,22.0,1.0,0.045454545454545456
144.0,67.0,10.0,1.0,0.1
144.0,68.0,9.0,0.0,0.0
144.0,69.0,20.0,2.0,0.1
144.0,70.0,8.0,2.0,0.25
144.0,71.0,12.0,2.0,0.16666666666666666
144.0,72.0,14.0,0.0,0.0
144.0,73.0,12.0,2.0,0.16666666666666666
144.0,74.0,9.0,1.0,0.1111111111111111
144.0,75.0,7.0,1.0,0.14285714285714285
144.0,76.0,13.0,1.0,0.07692307692307693
144.0,77.0,6.0,1.0,0.16666666666666666
144.0,78.0,4.0,0.0,0.0
144.0,79.0,8.0,1.0,0.125
144.0,80.0,2.0,0.0,0.0
144.0,81.0,3.0,2.0,0.6666666666666666
144.0,82.0,17.0,2.0,0.11764705882352941
144.0,83.0,9.0,3.0,0.3333333333333333
144.0,84.0,2.0,1.0,0.5
144.0,85.0,14.0,4.0,0.2857142857142857
144.0,86.0,7.0,0.0,0.0
144.0,87.0,6.0,0.0,0.0
144.0,88.0,8.0,0.0,0.0
144.0,89.0,6.0,2.0,0.3333333333333333
144.0,90.0,4.0,1.0,0.25
144.0,91.0,4.0,1.0,0.25
144,92,0,0,0
144.0,93.0,8.0,2.0,0.25
144.0,94.0,4.0,2.0,0.5
144.0,95.0,2.0,0.0,0.0
144.0,96.0,3.0,1.0,0.3333333333333333
144.0,97.0,1.0,0.0,0.0
144.0,98.0,1.0,0.0,0.0
144.0,99.0,2.0,0.0,0.0
145.0,0.0,1.0,0.0,0.0
145.0,1.0,1.0,0.0,0.0
145.0,2.0,1.0,0.0,0.0
145,3,0,0,0
145.0,4.0,1.0,0.0,0.0
145.0,5.0,2.0,0.0,0.0
145,6,0,0,0
145.0,7.0,3.0,0.0,0.0
145.0,8.0,3.0,0.0,0.0
145.0,9.0,3.0,0.0,0.0
145.0,10.0,4.0,1.0,0.25
145.0,11.0,2.0,0.0,0.0
145.0,12.0,8.0,3.0,0.375
145.0,13.0,5.0,2.0,0.4
145.0,14.0,5.0,1.0,0.2
145.0,15.0,4.0,1.0,0.25
145.0,16.0,10.0,1.0,0.1
145.0,17.0,2.0,0.0,0.0
145.0,18.0,9.0,0.0,0.0
145.0,19.0,5.0,1.0,0.2
145.0,20.0,8.0,0.0,0.0
145.0,21.0,33.0,3.0,0.09090909090909091
145.0,22.0,57.0,8.0,0.14035087719298245
145.0,23.0,63.0,17.0,0.2698412698412698
145.0,24.0,62.0,13.0,0.20967741935483872
145.0,25.0,65.0,16.0,0.24615384615384617
145.0,26.0,64.0,5.0,0.078125
145.0,27.0,75.0,9.0,0.12
145.0,28.0,53.0,20.0,0.37735849056603776
145.0,29.0,88.0,8.0,0.09090909090909091
145.0,30.0,47.0,10.0,0.2127659574468085
145.0,31.0,41.0,5.0,0.12195121951219512
145.0,32.0,59.0,6.0,0.1016949152542373
145.0,33.0,52.0,5.0,0.09615384615384616
145.0,34.0,66.0,7.0,0.10606060606060606
145.0,35.0,87.0,9.0,0.10344827586206896
145.0,36.0,63.0,10.0,0.15873015873015872
145.0,37.0,54.0,14.0,0.25925925925925924
145.0,38.0,59.0,7.0,0.11864406779661017
145.0,39.0,61.0,10.0,0.16393442622950818
145.0,40.0,56.0,5.0,0.08928571428571429
145.0,41.0,31.0,6.0,0.1935483870967742
145.0,42.0,28.0,9.0,0.32142857142857145
145.0,43.0,23.0,1.0,0.043478260869565216
145.0,44.0,28.0,1.0,0.03571428571428571
145.0,45.0,20.0,0.0,0.0
145.0,46.0,19.0,1.0,0.05263157894736842
145.0,47.0,27.0,0.0,0.0
145.0,48.0,31.0,0.0,0.0
145.0,49.0,20.0,0.0,0.0
145.0,50.0,14.0,2.0,0.14285714285714285
145.0,51.0,24.0,1.0,0.041666666666666664
145.0,52.0,15.0,2.0,0.13333333333333333
145.0,53.0,23.0,3.0,0.13043478260869565
145.0,54.0,21.0,1.0,0.047619047619047616
145.0,55.0,16.0,3.0,0.1875
145.0,56.0,9.0,0.0,0.0
145.0,57.0,20.0,1.0,0.05
145.0,58.0,14.0,2.0,0.14285714285714285
145.0,59.0,18.0,1.0,0.05555555555555555
145.0,60.0,13.0,1.0,0.07692307692307693
145.0,61.0,15.0,3.0,0.2
145.0,62.0,14.0,2.0,0.14285714285714285
145.0,63.0,15.0,0.0,0.0
145.0,64.0,17.0,1.0,0.058823529411764705
145.0,65.0,11.0,1.0,0.09090909090909091
145.0,66.0,16.0,1.0,0.0625
145.0,67.0,14.0,0.0,0.0
145.0,68.0,9.0,0.0,0.0
145.0,69.0,11.0,1.0,0.09090909090909091
145.0,70.0,14.0,3.0,0.21428571428571427
145.0,71.0,7.0,0.0,0.0
145.0,72.0,11.0,2.0,0.18181818181818182
145.0,73.0,17.0,2.0,0.11764705882352941
145.0,74.0,6.0,0.0,0.0
145.0,75.0,3.0,0.0,0.0
145.0,76.0,6.0,0.0,0.0
145.0,77.0,10.0,0.0,0.0
145.0,78.0,5.0,0.0,0.0
145.0,79.0,9.0,0.0,0.0
145.0,80.0,11.0,1.0,0.09090909090909091
145.0,81.0,11.0,1.0,0.09090909090909091
145.0,82.0,9.0,2.0,0.2222222222222222
145.0,83.0,11.0,4.0,0.36363636363636365
145.0,84.0,9.0,1.0,0.1111111111111111
145.0,85.0,9.0,0.0,0.0
145.0,86.0,11.0,3.0,0.2727272727272727
145.0,87.0,1.0,0.0,0.0
145.0,88.0,9.0,0.0,0.0
145.0,89.0,7.0,2.0,0.2857142857142857
145.0,90.0,5.0,0.0,0.0
145.0,91.0,3.0,0.0,0.0
145.0,92.0,7.0,1.0,0.14285714285714285
145.0,93.0,3.0,0.0,0.0
145.0,94.0,1.0,0.0,0.0
145.0,95.0,1.0,0.0,0.0
145.0,96.0,1.0,0.0,0.0
145.0,97.0,1.0,0.0,0.0
145,98,0,0,0
145,99,0,0,0
146.0,0.0,3.0,0.0,0.0
146,1,0,0,0
146.0,2.0,1.0,0.0,0.0
146.0,3.0,3.0,0.0,0.0
146,4,0,0,0
146.0,5.0,3.0,0.0,0.0
146.0,6.0,2.0,0.0,0.0
146.0,7.0,3.0,0.0,0.0
146.0,8.0,5.0,0.0,0.0
146.0,9.0,7.0,1.0,0.14285714285714285
146.0,10.0,4.0,1.0,0.25
146.0,11.0,4.0,1.0,0.25
146.0,12.0,7.0,2.0,0.2857142857142857
146.0,13.0,8.0,1.0,0.125
146.0,14.0,6.0,0.0,0.0
146.0,15.0,9.0,0.0,0.0
146.0,16.0,7.0,0.0,0.0
146.0,17.0,8.0,0.0,0.0
146.0,18.0,12.0,2.0,0.16666666666666666
146.0,19.0,10.0,1.0,0.1
146.0,20.0,15.0,1.0,0.06666666666666667
146.0,21.0,30.0,5.0,0.16666666666666666
146.0,22.0,65.0,10.0,0.15384615384615385
146.0,23.0,44.0,6.0,0.13636363636363635
146.0,24.0,68.0,12.0,0.17647058823529413
146.0,25.0,36.0,14.0,0.3888888888888889
146.0,26.0,61.0,6.0,0.09836065573770492
146.0,27.0,75.0,12.0,0.16
146.0,28.0,46.0,9.0,0.1956521739130435
146.0,29.0,52.0,8.0,0.15384615384615385
146.0,30.0,43.0,8.0,0.18604651162790697
146.0,31.0,40.0,7.0,0.175
146.0,32.0,48.0,4.0,0.08333333333333333
146.0,33.0,52.0,9.0,0.17307692307692307
146.0,34.0,50.0,10.0,0.2
146.0,35.0,50.0,10.0,0.2
146.0,36.0,28.0,6.0,0.21428571428571427
146.0,37.0,40.0,3.0,0.075
146.0,38.0,23.0,3.0,0.13043478260869565
146.0,39.0,32.0,3.0,0.09375
146.0,40.0,22.0,1.0,0.045454545454545456
146.0,41.0,25.0,1.0,0.04
146.0,42.0,10.0,0.0,0.0
146.0,43.0,16.0,0.0,0.0
146.0,44.0,23.0,1.0,0.043478260869565216
146.0,45.0,15.0,0.0,0.0
146.0,46.0,13.0,1.0,0.07692307692307693
146.0,47.0,21.0,2.0,0.09523809523809523
146.0,48.0,29.0,3.0,0.10344827586206896
146.0,49.0,25.0,5.0,0.2
146.0,50.0,23.0,1.0,0.043478260869565216
146.0,51.0,21.0,1.0,0.047619047619047616
146.0,52.0,29.0,3.0,0.10344827586206896
146.0,53.0,38.0,2.0,0.05263157894736842
146.0,54.0,33.0,4.0,0.12121212121212122
146.0,55.0,14.0,0.0,0.0
146.0,56.0,21.0,0.0,0.0
146.0,57.0,20.0,1.0,0.05
146.0,58.0,22.0,1.0,0.045454545454545456
146.0,59.0,18.0,2.0,0.1111111111111111
146.0,60.0,15.0,1.0,0.06666666666666667
146.0,61.0,12.0,4.0,0.3333333333333333
146.0,62.0,8.0,1.0,0.125
146.0,63.0,11.0,1.0,0.09090909090909091
146.0,64.0,13.0,3.0,0.23076923076923078
146.0,65.0,3.0,0.0,0.0
146.0,66.0,15.0,1.0,0.06666666666666667
146.0,67.0,15.0,4.0,0.26666666666666666
146.0,68.0,12.0,3.0,0.25
146.0,69.0,6.0,0.0,0.0
146.0,70.0,5.0,2.0,0.4
146.0,71.0,20.0,4.0,0.2
146.0,72.0,12.0,1.0,0.08333333333333333
146.0,73.0,14.0,1.0,0.07142857142857142
146.0,74.0,9.0,1.0,0.1111111111111111
146.0,75.0,14.0,3.0,0.21428571428571427
146.0,76.0,7.0,0.0,0.0
146.0,77.0,8.0,0.0,0.0
146.0,78.0,8.0,0.0,0.0
146.0,79.0,8.0,2.0,0.25
146.0,80.0,8.0,0.0,0.0
146.0,81.0,7.0,0.0,0.0
146.0,82.0,7.0,0.0,0.0
146.0,83.0,11.0,0.0,0.0
146.0,84.0,5.0,3.0,0.6
146.0,85.0,7.0,3.0,0.42857142857142855
146.0,86.0,7.0,0.0,0.0
146.0,87.0,8.0,2.0,0.25
146.0,88.0,4.0,0.0,0.0
146.0,89.0,3.0,1.0,0.3333333333333333
146.0,90.0,2.0,0.0,0.0
146.0,91.0,1.0,0.0,0.0
146.0,92.0,3.0,0.0,0.0
146.0,93.0,6.0,1.0,0.16666666666666666
146.0,94.0,2.0,1.0,0.5
146.0,95.0,3.0,1.0,0.3333333333333333
146.0,96.0,1.0,0.0,0.0
146.0,97.0,1.0,0.0,0.0
146.0,98.0,2.0,0.0,0.0
146.0,99.0,3.0,0.0,0.0
147,0,0,0,0
147,1,0,0,0
147.0,2.0,3.0,0.0,0.0
147.0,3.0,3.0,0.0,0.0
147.0,4.0,3.0,0.0,0.0
147,5,0,0,0
147.0,6.0,2.0,0.0,0.0
147.0,7.0,4.0,0.0,0.0
147.0,8.0,2.0,1.0,0.5
147.0,9.0,2.0,0.0,0.0
147.0,10.0,3.0,2.0,0.6666666666666666
147.0,11.0,4.0,0.0,0.0
147.0,12.0,2.0,1.0,0.5
147.0,13.0,3.0,1.0,0.3333333333333333
147.0,14.0,6.0,3.0,0.5
147.0,15.0,5.0,1.0,0.2
147.0,16.0,4.0,0.0,0.0
147.0,17.0,13.0,2.0,0.15384615384615385
147.0,18.0,3.0,0.0,0.0
147.0,19.0,7.0,1.0,0.14285714285714285
147.0,20.0,13.0,0.0,0.0
147.0,21.0,45.0,7.0,0.15555555555555556
147.0,22.0,72.0,6.0,0.08333333333333333
147.0,23.0,55.0,5.0,0.09090909090909091
147.0,24.0,40.0,6.0,0.15
147.0,25.0,29.0,6.0,0.20689655172413793
147.0,26.0,79.0,4.0,0.05063291139240506
147.0,27.0,61.0,6.0,0.09836065573770492
147.0,28.0,47.0,10.0,0.2127659574468085
147.0,29.0,41.0,14.0,0.34146341463414637
147.0,30.0,47.0,10.0,0.2127659574468085
147.0,31.0,33.0,9.0,0.2727272727272727
147.0,32.0,44.0,6.0,0.13636363636363635
147.0,33.0,13.0,6.0,0.46153846153846156
147.0,34.0,16.0,3.0,0.1875
147.0,35.0,14.0,1.0,0.07142857142857142
147.0,36.0,16.0,0.0,0.0
147.0,37.0,16.0,2.0,0.125
147.0,38.0,15.0,0.0,0.0
147.0,39.0,9.0,1.0,0.1111111111111111
147.0,40.0,10.0,0.0,0.0
147.0,41.0,27.0,3.0,0.1111111111111111
147.0,42.0,16.0,0.0,0.0
147.0,43.0,19.0,1.0,0.05263157894736842
147.0,44.0,20.0,1.0,0.05
147.0,45.0,21.0,1.0,0.047619047619047616
147.0,46.0,18.0,1.0,0.05555555555555555
147.0,47.0,7.0,0.0,0.0
147.0,48.0,13.0,2.0,0.15384615384615385
147.0,49.0,14.0,1.0,0.07142857142857142
147.0,50.0,16.0,0.0,0.0
147.0,51.0,22.0,0.0,0.0
147.0,52.0,24.0,2.0,0.08333333333333333
147.0,53.0,16.0,0.0,0.0
147.0,54.0,27.0,2.0,0.07407407407407407
147.0,55.0,19.0,0.0,0.0
147.0,56.0,18.0,1.0,0.05555555555555555
147.0,57.0,17.0,1.0,0.058823529411764705
147.0,58.0,14.0,0.0,0.0
147.0,59.0,16.0,1.0,0.0625
147.0,60.0,11.0,0.0,0.0
147.0,61.0,13.0,1.0,0.07692307692307693
147.0,62.0,6.0,0.0,0.0
147.0,63.0,9.0,0.0,0.0
147.0,64.0,8.0,0.0,0.0
147.0,65.0,11.0,3.0,0.2727272727272727
147.0,66.0,16.0,1.0,0.0625
147.0,67.0,12.0,0.0,0.0
147.0,68.0,13.0,2.0,0.15384615384615385
147.0,69.0,12.0,2.0,0.16666666666666666
147.0,70.0,8.0,0.0,0.0
147.0,71.0,11.0,3.0,0.2727272727272727
147.0,72.0,12.0,0.0,0.0
147.0,73.0,8.0,0.0,0.0
147.0,74.0,12.0,0.0,0.0
147.0,75.0,4.0,0.0,0.0
147.0,76.0,10.0,0.0,0.0
147.0,77.0,10.0,1.0,0.1
147.0,78.0,5.0,1.0,0.2
147.0,79.0,11.0,0.0,0.0
147.0,80.0,13.0,1.0,0.07692307692307693
147.0,81.0,5.0,1.0,0.2
147.0,82.0,10.0,1.0,0.1
147.0,83.0,7.0,1.0,0.14285714285714285
147.0,84.0,3.0,0.0,0.0
147.0,85.0,15.0,0.0,0.0
147.0,86.0,10.0,1.0,0.1
147.0,87.0,8.0,0.0,0.0
147.0,88.0,4.0,0.0,0.0
147.0,89.0,5.0,0.0,0.0
147.0,90.0,4.0,0.0,0.0
147.0,91.0,6.0,0.0,0.0
147.0,92.0,4.0,0.0,0.0
147.0,93.0,3.0,0.0,0.0
147.0,94.0,7.0,2.0,0.2857142857142857
147.0,95.0,1.0,0.0,0.0
147.0,96.0,2.0,1.0,0.5
147.0,97.0,1.0,0.0,0.0
147,98,0,0,0
147.0,99.0,4.0,0.0,0.0
148,0,0,0,0
148.0,1.0,1.0,0.0,0.0
148.0,2.0,1.0,0.0,0.0
148.0,3.0,1.0,0.0,0.0
148.0,4.0,1.0,0.0,0.0
148.0,5.0,2.0,0.0,0.0
148,6,0,0,0
148.0,7.0,1.0,0.0,0.0
148,8,0,0,0
148.0,9.0,5.0,0.0,0.0
148.0,10.0,3.0,1.0,0.3333333333333333
148.0,11.0,8.0,0.0,0.0
148.0,12.0,5.0,1.0,0.2
148.0,13.0,7.0,1.0,0.14285714285714285
148.0,14.0,7.0,0.0,0.0
148.0,15.0,11.0,1.0,0.09090909090909091
148.0,16.0,3.0,1.0,0.3333333333333333
